add_cm,add_pass,adds_cm,adds_pass,diam_cm,frame,obj,ok,rot_err,strategy,t_err_cm,time_ms,top_k
5.716051016711092,False,0.5950490209796564,True,11.40533451372646,0000000.txt,ob_0000008,True,175.1879892811373,random,1.1260457789224496,401.3221263885498,1
5.512529479433388,False,0.39100149187024436,True,11.40533451372646,0000001.txt,ob_0000008,True,178.66339599388868,random,0.41538872863922094,315.5500888824463,1
6.640855491857556,False,2.3863020535149713,False,11.40533451372646,0000002.txt,ob_0000008,True,107.64548157057322,random,3.971905661660926,256.72268867492676,1
6.668208324345179,False,2.421350142264998,False,11.40533451372646,0000003.txt,ob_0000008,True,167.11935622027977,random,3.627065597811005,237.37740516662598,1
5.986082787607531,False,2.8633216854802868,False,11.40533451372646,0000004.txt,ob_0000008,True,70.26896453837762,random,5.36231897884444,266.4525508880615,1
0.26663425756821063,True,0.1610389467813608,True,11.40533451372646,0000005.txt,ob_0000008,True,1.5357767208822728,random,0.2553933087839584,253.46732139587402,1
5.74764777688548,False,0.7506180752913233,True,11.40533451372646,0000006.txt,ob_0000008,True,178.37431039113073,random,1.4593512793103944,244.37522888183594,1
5.347369132431028,False,0.40759461500570654,True,11.40533451372646,0000007.txt,ob_0000008,True,91.18810031398132,random,0.5031243289799574,237.92600631713867,1
8.084233420508422,False,4.2211707861968994,False,11.40533451372646,0000008.txt,ob_0000008,True,157.53030474564318,random,6.315208328302339,247.56526947021484,1
5.2027814530761916,False,0.3939125597835825,True,11.40533451372646,0000009.txt,ob_0000008,True,87.44648482762635,random,0.6058115344841019,241.1341667175293,1
6.104253665249849,False,0.17672596905392732,True,11.40533451372646,0000010.txt,ob_0000008,True,179.46214406285796,random,0.21156026873491826,243.69573593139648,1
5.510168231436679,False,0.4409316855264663,True,11.40533451372646,0000011.txt,ob_0000008,True,176.32850327274977,random,0.8164238493834935,271.6395854949951,1
7.1194558941127415,False,2.759611725021323,False,11.40533451372646,0000012.txt,ob_0000008,True,158.79986299885095,random,4.360285593184868,277.04763412475586,1
5.781158722942046,False,1.3115863022627123,False,11.40533451372646,0000013.txt,ob_0000008,True,178.98053091611703,random,1.5872849194756595,269.1972255706787,1
4.6859574370831245,False,2.8055815972621034,False,11.40533451372646,0000014.txt,ob_0000008,True,60.2961421419935,random,4.177378682979274,238.1291389465332,1
7.840375573046235,False,3.9205486985706224,False,11.40533451372646,0000015.txt,ob_0000008,True,116.47267156389839,random,6.512182571692754,322.63708114624023,1
5.479258699228024,False,0.4352419573332141,True,11.40533451372646,0000000.txt,ob_0000008,True,178.5861878764992,random,0.4447478715814337,364.76969718933105,3
5.476818625334743,False,0.6069086033728412,True,11.40533451372646,0000001.txt,ob_0000008,True,93.35906682800625,random,0.8801553402259408,285.663366317749,3
5.599969265102313,False,0.5135779339388528,True,11.40533451372646,0000002.txt,ob_0000008,True,176.38624479112588,random,0.9854784570984534,281.9502353668213,3
5.378916155704445,False,0.3664217730901148,True,11.40533451372646,0000003.txt,ob_0000008,True,91.32406300421398,random,0.7377356419431236,255.98502159118652,3
0.3423081146074031,True,0.2513548356362772,True,11.40533451372646,0000004.txt,ob_0000008,True,3.223977477428245,random,0.32287104612325285,275.2265930175781,3
6.103826289920423,False,0.1830232422106148,True,11.40533451372646,0000005.txt,ob_0000008,True,179.95946417512047,random,0.286188152503875,258.1958770751953,3
5.7477768718039615,False,0.7641197898608814,True,11.40533451372646,0000006.txt,ob_0000008,True,176.8738204910969,random,1.4602522107546567,246.4601993560791,3
7.4940355363466065,False,0.15286755260033577,True,11.40533451372646,0000007.txt,ob_0000008,True,179.77656572569967,random,0.08787650933433333,251.16419792175293,3
5.685097225415638,False,0.7815957500184103,True,11.40533451372646,0000008.txt,ob_0000008,True,177.9794954421064,random,1.5870908936635417,272.69911766052246,3
5.25163263018362,False,0.2024433537982766,True,11.40533451372646,0000009.txt,ob_0000008,True,177.6255707081207,random,0.3809119621698859,259.9303722381592,3
0.5998433247199022,True,0.29501876233303503,True,11.40533451372646,0000010.txt,ob_0000008,True,8.739778561402028,random,0.38234443150496683,253.87954711914062,3
5.52137425261262,False,0.4211799267790411,True,11.40533451372646,0000011.txt,ob_0000008,True,178.38088952300765,random,0.7782334165339047,251.49917602539062,3
6.135474750491615,False,2.2079463862859363,False,11.40533451372646,0000012.txt,ob_0000008,True,99.56032722344119,random,3.1646616981740436,273.71835708618164,3
5.7367837683272755,False,1.5940569890623053,False,11.40533451372646,0000013.txt,ob_0000008,True,122.26021875976004,random,2.1082059989957567,247.93171882629395,3
6.110934856183663,False,0.2243121673370564,True,11.40533451372646,0000014.txt,ob_0000008,True,178.56779890606012,random,0.4092229151508981,264.61076736450195,3
7.497948522631794,False,0.2054822442585905,True,11.40533451372646,0000015.txt,ob_0000008,True,179.49046534947388,random,0.19112172137812802,253.1733512878418,3
5.0202551424678425,False,0.3966705997224428,True,11.40533451372646,0000000.txt,ob_0000008,True,84.21068006098531,random,0.038121090484408926,273.6189365386963,5
5.2470443211833615,False,0.17376611669183856,True,11.40533451372646,0000001.txt,ob_0000008,True,179.3761793355106,random,0.28636007761461524,250.83041191101074,5
0.5662338465971831,True,0.3047620299776272,True,11.40533451372646,0000002.txt,ob_0000008,True,0.9571933373103949,random,0.5653234994297069,256.17122650146484,5
5.262768557896134,False,0.24703335710779062,True,11.40533451372646,0000003.txt,ob_0000008,True,176.53392826091047,random,0.4582562896378673,241.78481101989746,5
0.3514355844870578,True,0.2501420783616622,True,11.40533451372646,0000004.txt,ob_0000008,True,3.4801038696793265,random,0.32652455910740014,258.2387924194336,5
5.513915757869771,False,0.38281059540142676,True,11.40533451372646,0000005.txt,ob_0000008,True,178.29365848050986,random,0.2395976637736378,250.2729892730713,5
5.3493676688943035,False,0.7939176098031788,True,11.40533451372646,0000006.txt,ob_0000008,True,86.3413686991206,random,1.6245122218489352,263.20838928222656,5
7.493881603999775,False,0.1516370395361645,True,11.40533451372646,0000007.txt,ob_0000008,True,179.7904694627137,random,0.08425989229875276,242.6002025604248,5
5.546943746735538,False,0.7705123608738685,True,11.40533451372646,0000008.txt,ob_0000008,True,93.19639988972479,random,1.515636223854324,275.61068534851074,5
5.401822583785351,False,0.3909475019743636,True,11.40533451372646,0000009.txt,ob_0000008,True,179.41393561053226,random,0.7444968472010733,242.69366264343262,5
5.256657623033866,False,0.19641428645044376,True,11.40533451372646,0000010.txt,ob_0000008,True,177.98538648008315,random,0.32968566464762084,256.239652633667,5
5.271647206890791,False,0.25833409584556627,True,11.40533451372646,0000011.txt,ob_0000008,True,177.78914354979858,random,0.466108962271943,269.0258026123047,5
0.1789082599267557,True,0.13786552268521543,True,11.40533451372646,0000012.txt,ob_0000008,True,1.793871052848081,random,0.15578593946428257,273.4396457672119,5
5.511377373109562,False,1.5976108443766894,False,11.40533451372646,0000013.txt,ob_0000008,True,117.29914487200334,random,2.178039050064921,253.1123161315918,5
5.055963518663307,False,1.9877253348320658,False,11.40533451372646,0000014.txt,ob_0000008,True,88.51243395065366,random,3.6149672525004277,269.2229747772217,5
5.414548701532986,False,0.5543296294118877,True,11.40533451372646,0000015.txt,ob_0000008,True,91.49318033146423,random,0.7123643633094591,251.56354904174805,5
6.117380660349802,False,0.23571325347322655,True,11.40533451372646,0000000.txt,ob_0000008,True,178.3823621660776,random,0.42174070590735563,296.5085506439209,10
7.494464473779631,False,0.22667535571989006,True,11.40533451372646,0000001.txt,ob_0000008,True,179.34518101770078,random,0.25406519032774766,301.09715461730957,10
