add_cm,add_pass,adds_cm,adds_pass,diam_cm,frame,obj,ok,rot_err,strategy,t_err_cm,time_ms,top_k
19.207574163867836,False,1.6046348405680004,True,25.953406017322656,0000000.txt,ob_0000011,True,179.03611329802567,random,2.162676561731442,334.9776268005371,1
19.386754120611933,False,4.326185950672878,False,25.953406017322656,0000001.txt,ob_0000011,True,170.55494233661804,random,6.560814503063095,259.2315673828125,1
18.65101338285974,False,6.455308274083928,False,25.953406017322656,0000002.txt,ob_0000011,True,141.39741958022586,random,11.063218310773003,227.23865509033203,1
17.01517457908708,False,1.3071548457476103,True,25.953406017322656,0000003.txt,ob_0000011,True,173.88392504060647,random,0.5481490040212618,233.7486743927002,1
8.445811355557579,False,2.8185083990765953,False,25.953406017322656,0000004.txt,ob_0000011,True,68.33071363210242,random,6.680504013147297,221.62842750549316,1
22.939479636467585,False,9.94775315301814,False,25.953406017322656,0000005.txt,ob_0000011,True,123.56755471319536,random,17.281521097081416,231.45365715026855,1
19.947746819512975,False,10.673195743165564,False,25.953406017322656,0000006.txt,ob_0000011,True,161.79306527606002,random,15.663813853170305,231.65202140808105,1
16.84716663591017,False,5.28451553753453,False,25.953406017322656,0000007.txt,ob_0000011,True,161.79824183459763,random,6.310975104048404,238.63649368286133,1
19.47853026355165,False,1.4216096212496154,True,25.953406017322656,0000008.txt,ob_0000011,True,174.65836741029923,random,1.773163093276835,219.8319435119629,1
0.7088716086546841,True,0.37664461660980597,True,25.953406017322656,0000009.txt,ob_0000011,True,6.624597439009627,random,0.18915230815791528,227.2956371307373,1
17.033317572376813,False,1.3201124437093428,True,25.953406017322656,0000010.txt,ob_0000011,True,176.8030786864536,random,0.5151496676217474,227.93197631835938,1
17.778849655597494,False,1.4724547809669342,True,25.953406017322656,0000011.txt,ob_0000011,True,171.60774250686103,random,0.7147876182360032,238.30413818359375,1
22.052391847985824,False,8.707215537988473,False,25.953406017322656,0000012.txt,ob_0000011,True,145.14377762120512,random,14.21232180481773,227.19287872314453,1
